,Date of Sale (dd/mm/yyyy),Address,Postal Code,County,Price (�),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description,long,lat,street_number,route,neighborhood,postal_town,county,postal_code
109,09/01/2015,"125 NEW HAVEN, BALBRIGGAN, DUBLIN",,Dublin,"�120,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2091164,53.6161751,,Newhaven Close,Bremore,,County Dublin,
110,09/01/2015,"134 SYCAMORE HOUSE, MESPIL HOUSE FLATS, DUBLIN 4",Dublin 4,Dublin,"�350,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2505617,53.3311931,,Sussex Road,,,County Dublin,
111,09/01/2015,"14 FINDLATER ST, DUBLIN 7, DUBLIN",Dublin 7,Dublin,"�220,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2955451,53.3521015,14,North Circular Road,,Dublin 7,County Dublin,D07 PX45
112,09/01/2015,"14 Glencairn View, The Gallops, Sandyford",,Dublin,"�505,507.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.2099834,53.2658194,14,Glencairn View,Murphystown,Dublin 18,County Dublin,D18 YFW1
113,09/01/2015,"15 HAMPTON COVE, BALBRIGGAN, DUBLIN",,Dublin,"�180,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1677654,53.60368709999999,15,Hampton Cove,Kilsough North,,County Dublin,K32 X085
114,09/01/2015,"15 Knockcree, Glenamuck Road, Carrickmines",,Dublin,"�440,087.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.1927781,53.25669569999999,,Ballyogan Road,Ballyogan,Dublin 18,County Dublin,D18 CF57
115,09/01/2015,"150 Castlemoyne, Balgriffin, Dublin 13",,Dublin,"�461,525.00",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,-6.1676196,53.4101148,150,Castlemoyne,Balgriffin,Dublin 13,County Dublin,D13 A244
116,09/01/2015,"17 MARKET SQUARE, GREEN STREET, OFF CHAPEL STREET",,Dublin,"�190,000.00",No,No,Second-Hand Dwelling house /Apartment,,,,,,,,,
117,09/01/2015,"171 CHARLEVILLE SQ, RATHFARNHAM, DUBLIN 16",Dublin 14,Dublin,"�340,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2937106,53.2957796,16,Charleville Square,,Dublin 14,County Dublin,D14 H272
118,09/01/2015,"18 Park Avenue, Clongriffin",Dublin 13,Dublin,"�237,885.46",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.1529017,53.4010105,18,Beau Park Avenue,Donaghmede,,County Dublin,
119,09/01/2015,"18 The Green, Millers Glen, Swords",,Dublin,"�257,701.87",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.2101011,53.46475299999999,18,The Green,Seatown West,,County Dublin,
120,09/01/2015,"18 WOODFORD CLOSE, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,"�112,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.378587599999999,53.3205445,18,Woodford Close,Knockmitten,,County Dublin,
121,09/01/2015,"19 MILL PARK, OLD NANGOR RD, CLONDALKIN DUBLIN 22",Dublin 22,Dublin,"�190,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.4005664,53.3243671,,Old Nangor Road,Clondalkin,Dublin 22,County Dublin,
122,09/01/2015,"191 BELLEVUE, ISLANDBRIDGE, DUBLIN 8",Dublin 8,Dublin,"�141,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.310264999999999,53.3470874,,Island Bridge,Kilmainham,Dublin 8,County Dublin,
123,09/01/2015,"2 CASTLEKNOCK WAY, CASTLEKNOCK, DUBLIN 15",Dublin 15,Dublin,"�680,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3796801,53.3754399,2,Castleknock Way,Carpenterstown,Dublin 15,County Dublin,D15 VW81
124,09/01/2015,"2 ELLENSBOROUGH WAY, KILTIPPER RD, TALLAGHT DUBLIN 24",Dublin 24,Dublin,"�332,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.367585999999999,53.2680033,2,Ellensborough Drive,Kiltipper,Dublin 24,County Dublin,D24 A0H2
125,09/01/2015,"2 GREENVIEW SEABROOK MANOR, STATION RD, PORTMARNOCK",Dublin 13,Dublin,"�245,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1529279,53.4196738,,Station Road,Portmarnock,,County Dublin,
126,09/01/2015,"2 ST ANNS FLATS, AILESBURY RD, DUBLIN 4",Dublin 4,Dublin,"�445,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2304923,53.3196155,,Ailesbury Road,,Dublin 4,County Dublin,D04 N2R8
127,09/01/2015,"20 HENLEY VILLAS, CHURCHTOWN, DUBLIN 14",Dublin 14,Dublin,"�490,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2561373,53.2968225,20,Henley Villas,Rathmines Little,Dublin 14,County Dublin,D14 HY01
128,09/01/2015,"20 MAY ST, DRUMCONDRA, DUBLIN 3",Dublin 3,Dublin,"�421,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.256322,53.3617741,20,May Street,Ballybough,Dublin 3,County Dublin,D03 P940
129,09/01/2015,"20 Seafield Court, Rush",,Dublin,"�219,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.0847884,53.5225905,20,Seafield Court,Rush,,County Dublin,K56 VH27
130,09/01/2015,"20 Simmonscourt, Simmonscourt Road",Dublin 4,Dublin,"�1,250,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2294783,53.32443970000001,20,Simmons Court,Ballsbridge,Dublin 4,County Dublin,D04 RA12
131,09/01/2015,"23 BARROW ST, DUBLIN 4, DUBLIN 4",,Dublin,"�405,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.236268900000001,53.3409288,23,Barrow Street,,,County Dublin,
132,09/01/2015,"26 MONTPELIER VIEW, TALLAGHT, DUBLIN 24",Dublin 24,Dublin,"�85,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3994702,53.2778378,26,Montpelier View,Jobstown,,County Dublin,D24 X7P2
133,09/01/2015,"263 Orwell Park Glade, Templeogue",,Dublin,"�470,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.322512,53.3009156,263,Orwell Park Glade,Templeogue,Dublin 6W,County Dublin,D6W H924
134,09/01/2015,"28 College Wood, Castleknock",Dublin 15,Dublin,"�585,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.368918799999999,53.37199529999999,28,Collegewood,Castleknock,Dublin 15,County Dublin,D15 E8P0
135,09/01/2015,"28 DUBLIN RD, SUTTON, DUBLIN 13",Dublin 13,Dublin,"�1,250,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1382863,53.38642489999999,28,Dublin Road,Kilbarrack Lower,Dublin 13,County Dublin,D13 DW92
136,09/01/2015,"28 VERNON GARDENS, CLONTARF, DUBLIN 3",Dublin 3,Dublin,"�647,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1935481,53.36105689999999,28,Vernon Gardens,Clontarf,Dublin 3,County Dublin,D03 PN22
137,09/01/2015,"3 ELTON WALK, ARD NA GRAINNE, DUBLIN 13",Dublin 13,Dublin,"�315,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.181760499999999,53.393366,3,Elton Walk,,,County Dublin,D13 E7F9
138,09/01/2015,"3 INISHFALLEN PARADE, DUBLIN 7",,Dublin,"�156,651.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2611707,53.3609309,3,Innisfallen Parade,,,County Dublin,D07 K521
139,09/01/2015,"3 MOUNT EDEN, GRANGE RD, RATHFARNHAM DUBLIN 16",Dublin 16,Dublin,"�620,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2760302,53.28123189999999,16,Grange Road,Haroldsgrange,,County Dublin,D16 PK63
140,09/01/2015,"33 MCGOVERNS CORNER, CORK ST, DUBLIN 8",Dublin 8,Dublin,"�150,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2870783,53.3373657,,Cork Street,Saint Catherine's,Dublin 8,County Dublin,D08 E5D0
141,09/01/2015,"33 Sitric Road, Stoneybatter, Dublin 7",Dublin 7,Dublin,"�320,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.285255299999999,53.3513838,33,Sitric Road,,Dublin 7,County Dublin,D07 F6C4
142,09/01/2015,"38 WHITETHORN CRESCENT, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,"�275,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3816536,53.345477,38,Whitethorn Crescent,Ballyfermot Upper,Dublin 22,County Dublin,D22 Y5A2
143,09/01/2015,"380 COLLINS AVE, WHITEHALL, DUBLIN 9",Dublin 9,Dublin,"�305,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2369444,53.38027779999999,309,Collins Avenue,Whitehall,Dublin 9,County Dublin,D09 DX53
144,09/01/2015,"4 ACHILL COURT, WELLPARK AVE, DRUMCONDRA DUBLIN 9",Dublin 9,Dublin,"�215,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2533189,53.374949,,Achill Road,Drumcondra,Dublin 9,County Dublin,D09 C9P8
145,09/01/2015,"4 BROOKFORD, BROOK LANE, RUSH",,Dublin,"�231,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.106073900000001,53.524893,4,Brookford,Rush,,County Dublin,
146,09/01/2015,"40 REUBEN ST, RIALTO, DUBLIN 8",Dublin 8,Dublin,"�270,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2913786,53.3354821,40,Reuben Street,Saint James' (part of Phoenix Park),Dublin 8,County Dublin,D08 E8K0
147,09/01/2015,"41 VERBENA AVE, BAYSIDE, SUTTON DUBLIN 13",Dublin 13,Dublin,"�440,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.146362799999999,53.3900277,13,Verbena Avenue,Kilbarrack Lower,Dublin 13,County Dublin,D13 A3X8
148,09/01/2015,"42 VIOLET HILL DR, GLASNEVIN, DUBLIN 11",Dublin 11,Dublin,"�347,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2856575,53.3767669,42,Violet Hill Drive,Glasnevin,Dublin 11,County Dublin,D11 K8F1
149,09/01/2015,"43 Lower Buckingham Street, Dublin 1",Dublin 1,Dublin,"�185,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2493123,53.3529322,43,Buckingham Street Lower,Mountjoy,Dublin 1,County Dublin,D01 H9N6
150,09/01/2015,"43 ST JARLATH RD, CABRA, DUBLIN 7",Dublin 7,Dublin,"�240,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.284779599999999,53.3647252,43,Saint Jarlath Road,Cabra East,Dublin 7,County Dublin,D07 AP64
151,09/01/2015,"44 CHARNWOOD GROVE, CLONSILLA, DUBLIN 15",Dublin 15,Dublin,"�300,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.4160074,53.3864972,44,Charnwood Grove,Clonsilla,,County Dublin,D15 XD96
152,09/01/2015,"46 THE PARKLANDS, CASTLESIDE DR, PARKLANDS DUBLIN 14",Dublin 14,Dublin,"�287,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.281814199999999,53.2987255,,Castleside Drive,,Dublin 14,County Dublin,
153,09/01/2015,"51 PARKVIEW, ROBSWALL, MALAHIDE",,Dublin,"�290,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1372294,53.4442342,51,Parkview,Robswalls,,County Dublin,K36 F578
154,09/01/2015,"54 BALALLY HILL, DUNDRUM, DUBLIN 16",Dublin 16,Dublin,"�433,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2269641,53.27992620000001,54,Balally Hill,,Dublin 16,County Dublin,D16 K258
155,09/01/2015,"54 SEAVIEW AVE, EAST WALL, DUBLIN 3",Dublin 3,Dublin,"�190,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2341133,53.3543216,,,,,County Dublin,
156,09/01/2015,"56 COLLEGEFORT, CASTLEKNOCK, DUBLIN 15",Dublin 15,Dublin,"�361,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3733057,53.3693184,56,Collegefort,Castleknock,,Contae Bhaile Átha Cliath,
157,09/01/2015,"6 BEECHWOOD APTS, PORTMARNOCK, CO DUBLIN",,Dublin,"�198,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.417907599999999,53.3979806,6,Beechwood Close,Hartstown,,County Dublin,D15 KNH6
158,09/01/2015,"6 MCMAHON ST, SOUTH CIRCULAR RD, DUBLIN 6",Dublin 8,Dublin,"�690,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2706373,53.3347322,6,McMahon Street,Portobello,Dublin 8,County Dublin,D08 F30W
159,09/01/2015,"6 Sleepy Hollow, Kinsealy, County Dublin",,Dublin,"�614,977.97",No,Yes,New Dwelling house /Apartment,greater than 125 sq metres,-6.1699258,53.4348645,6,Sleepy Hollow,,,County Dublin,
160,09/01/2015,"60 BERESFORD HOUSE, LOWER MAYOR ST, DUBLIN 1",Dublin 1,Dublin,"�365,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.243994799999999,53.3494109,48,Mayor Street Lower,North Dock,Dublin 1,County Dublin,D01 V9F7
161,09/01/2015,"7 JOHNSTOWN HOUSE, BALLYGALL RD EAST, DUBLIN 11",Dublin 11,Dublin,"�225,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.278829600000001,53.3848937,,Johnstown Park,Glasnevin,Dublin 11,County Dublin,
162,09/01/2015,"8 LEOPARDSTOWN OAKS, BLACKROCK, DUBLIN",,Dublin,"�750,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1958936,53.2798223,8,Leopardstown Oaks,Stillorgan,,County Dublin,A94 RK02
163,09/01/2015,"8 WELLVIEW GROVE, MULHUDDART, DUBLIN 15",Dublin 15,Dublin,"�120,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3945574,53.4092776,8,Wellview Grove,Buzzardstown,Dublin 15,County Dublin,D15 X6CC
164,09/01/2015,"9 GRANGE VIEW COURT, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,"�177,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.430710599999999,53.32597149999999,9,Grange View Court,Kilmahuddrick,Dublin 22,County Dublin,D22 EW86
165,09/01/2015,"9 GREENVIEW, SEABROOK MANOR, STATION RD",Dublin 13,Dublin,"�310,000.00",No,No,Second-Hand Dwelling house /Apartment,,,,,,,,,
166,09/01/2015,"99 BINN EADAIR VIEW, SUTTON, DUBLIN 13",Dublin 13,Dublin,"�325,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.123255899999999,53.3904772,99,Binn Eadair View,Burrow,Dublin 13,County Dublin,D13 X9X0
167,09/01/2015,"Apartment 14 Barley House, 90-97 Cork Street, Dublin 8",Dublin 8,Dublin,"�225,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2865755,53.3373564,90/97,Cork Street,Saint Catherine's,Dublin 8,County Dublin,
168,09/01/2015,"APT 186 BUSHY PARK HOUSE, TERENURE, DUBLIN 6W",,Dublin,"�360,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.296572299999999,53.30178859999999,6,Bushy Park House,,,County Dublin,
169,09/01/2015,"CEDAR HOUSE, GLENAULIN PARK, CHAPELIZOD DUBLIN 20",Dublin 20,Dublin,"�967,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3550753,53.3526405,,Glenaulin Park,,Dublin 20,County Dublin,
170,09/01/2015,"LYNWIL, 187 CHERRYFIELD RD, CRUMLIN DUBLIN 12",Dublin 12,Dublin,"�340,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3235484,53.3153865,,Cherryfield Road,Walkinstown,Dublin 12,County Dublin,
171,09/01/2015,"ROSEMOUNT COTTAGE, DUNDRUM RD, DUBLIN 14",Dublin 14,Dublin,"�801,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2457845,53.29524170000001,,Dundrum Road,,Dublin 14,County Dublin,
172,12/01/2015,"1 OLDBRIDGE WAY, GRIFFEEN AVE, LUCAN",,Dublin,"�282,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.4368134,53.338278,1,Oldbridge Way,Kishoge,,County Dublin,K78 XE39
173,12/01/2015,"1 Templeroan Downs, Knocklyon",Dublin 16,Dublin,"�480,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.304461799999999,53.28601250000001,1,Templeroan Downs,Ballyroan,Dublin 16,County Dublin,D16 AH59
174,12/01/2015,"11 Scarlett Row, Essex Street West",Dublin 8,Dublin,"�176,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.269293100000001,53.3445378,,,Temple Bar,Dublin,County Dublin,
175,12/01/2015,"12 HEELEYS VIEW, THE MALL, MALAHIDE",,Dublin,"�365,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.152901399999999,53.4501032,,Heeleys Lane,Malahide,,County Dublin,
176,12/01/2015,"12 THE PADDOCKS PLACE, THE PADDOCKS RD, ADAMSTOWN",,Dublin,"�219,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.458808599999999,53.3464679,,The Paddocks Road,Adamstown,,County Dublin,
177,12/01/2015,"12TULLYHALL COURT, TULLYHALL, LUCAN",,Dublin,"�305,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.442080600000001,53.3366504,12,Tullyhall Court,Kishoge,,County Dublin,K78 DY23
178,12/01/2015,"14 MARINO CRESCENT, CLONTARF, THE CRESCENT DUBLIN 3",Dublin 3,Dublin,"�1,560,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2280523,53.36539939999999,14,Marino Crescent,Clontarf,Dublin 3,County Dublin,D03 CR92
179,12/01/2015,"18 CHURCHFIELDS, MILLTOWN, DUBLIN 6",Dublin 14,Dublin,"�515,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.245697400000001,53.3084438,18,Churchfields,Farranboley,Dublin 14,County Dublin,D14 H6N4
180,12/01/2015,"18 HARMAN ST, CIRCULAR RD SOUTH, DUBLIN 8",Dublin 8,Dublin,"�190,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2830967,53.3357086,18,Harman Street,Saint Catherine's,Dublin 8,County Dublin,D08 E4F5
181,12/01/2015,"201 CRUISE PARK DR, TYRELLSTOWN DUBLIN 15, DUBLIN",Dublin 15,Dublin,"�180,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.382913599999999,53.4198454,,,Tyrrelstown,,County Dublin,D15 N7NE
182,12/01/2015,"21 BATH AVE, SANDYMOUNT, DUBLIN 4",Dublin 4,Dublin,"�855,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2322045,53.3371632,21,Bath Avenue,,,County Dublin,
183,12/01/2015,"21 LONGMEADOWS APTS, CONYNGHAM RD, ISLANDBRIDGE DUBLIN 8",Dublin 8,Dublin,"�258,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3030824,53.3483129,,Conyngham Road,,Dublin 8,County Dublin,
184,12/01/2015,"230 ELM MOUNT MOUNT, BEAUMONT, DUBLIN 9",Dublin 9,Dublin,"�350,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2218656,53.3780158,230,Elm Mount Avenue,,Dublin 9,County Dublin,D09 H2N2
185,12/01/2015,"24 THE WILLOW, ROCKFIELD, DUNDRUM DUBLIN 16",Dublin 16,Dublin,"�197,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.23668,53.28662629999999,,Rockfield,,,County Dublin,
186,12/01/2015,"27 RIVER VALE, RIVER RD, RATHBORNE DUBLIN 15",Dublin 15,Dublin,"�275,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3294364,53.3778551,,River Road,,Dublin 15,County Dublin,
187,12/01/2015,"27 WOODBINE CLOSE, RAHENY, DUBLIN 5",Dublin 5,Dublin,"�371,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1752677,53.3891683,27,Woodbine Close,Donaghmede,Dublin 5,County Dublin,D05 XP26
188,12/01/2015,"28 MILL RACE COURT, PHOENIX PARK RACECOURSE, CASTLEKNOCK DUBLIN 15",Dublin 15,Dublin,"�265,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.336961899999999,53.3726618,,Millrace Road,,Dublin 15,County Dublin,
189,12/01/2015,"299 CARNLOUGH RD, CABRA WEST, DUBLIN 7",Dublin 7,Dublin,"�225,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2924364,53.3694433,299,Carnlough Road,Cabra West,Dublin 7,County Dublin,D07 H7W0
190,12/01/2015,"3 THE AVENUE, BROADFIELD MANOR, RATHCOOLE",Dublin 24,Dublin,"�280,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.483503900000001,53.2779768,3,Broadfield Avenue,Tootenhill,,County Dublin,D24 RW89
191,12/01/2015,"34 MARLEY AVE, MARLEY GRANGE, RATHFARNHAM DUBLIN 16",Dublin 16,Dublin,"�518,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.271414099999999,53.283535,16,Marley Avenue,,,County Dublin,D16 DE61
192,12/01/2015,"35 CAMERON SQUARE, KILMAINHAM, DUBLIN",,Dublin,"�237,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3006242,53.3400873,35,Cameron Square,Kilmainham,Dublin 8,County Dublin,D08 AWK0
193,12/01/2015,"46 Brandon Square, Waterville, Blanchardstown",Dublin 15,Dublin,"�271,365.00",No,Yes,New Dwelling house /Apartment,greater than or equal to 38 sq metres and less than 125 sq metres,-6.363685299999999,53.3918926,46,Brandon Square,Sheephill,,County Dublin,
194,12/01/2015,"46 EAST WALL ROAD, DUBLIN",Dublin 3,Dublin,"�155,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2360302,53.3587696,46,East Wall Road,,,County Dublin,D03 WK64
195,12/01/2015,"47 BUSHY PARK HOUSE, TERENURE, DUBLIN 6W",,Dublin,"�350,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2943383,53.3025499,6,Bushy Park House,,,County Dublin,
196,12/01/2015,"52 Innisfallen Parade, Phibsboro, Dublin 7",Dublin 7,Dublin,"�242,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.265082,53.3612992,52,Innisfallen Parade,,,County Dublin,D07 PP74
197,12/01/2015,"58 SWEETMOUNT PARK, DUNDRUM, DUBLIN 14",Dublin 14,Dublin,"�410,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.248048499999999,53.2897814,58,Sweetmount Park,,Dublin 14,County Dublin,D14 KN88
198,12/01/2015,"6 LOWER EDEN RD, GLASTHULE, DUBLIN",,Dublin,"�720,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1250728,53.2859968,6,Eden Road Lower,,,County Dublin,A96 FT22
199,12/01/2015,"63 Forbes Quay, Lazer Lane, Grand Canal Dock",Dublin 8,Dublin,"�204,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2382627,53.3448459,63,Forbes Street,Dublin Docklands,,County Dublin,
200,12/01/2015,"8 Luttrellstown Way, Castleknock",Dublin 15,Dublin,"�355,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.3959626,53.37299789999999,8,Luttrellstown Way,Carpenterstown,,County Dublin,D15 Y4E3
201,12/01/2015,"8 THE APTS, SILKEN PARK, KINGSWOOD HEIGHTS DUBLIN 24",Dublin 24,Dublin,"�156,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.419183500000001,53.2972572,24,Silken Park Avenue,Cheeverstown,Dublin 22,County Dublin,D22 Y624
202,12/01/2015,"81 South Park, Foxrock",Dublin 18,Dublin,"�760,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.1628456,53.2703929,81,South Park,Cornelscourt,Dublin 18,County Dublin,D18 C1F3
203,12/01/2015,"Apartment 9, 109 Parnell Street",Dublin 1,Dublin,"�125,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.257868299999999,53.3538064,109,Parnell Street,Rotunda,Dublin 1,County Dublin,
204,12/01/2015,"NEPTUNE HOUSE, TEMPLE CRESCENT, BLACKROCK",,Dublin,"�1,000,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.143270999999999,53.28037399999999,,,,Dun Laoghaire,County Dublin,A96 Y8C7
205,13/01/2015,"1 PHIBBLESTOWN HOUSE, PHIBBLESTOWN, DUBLIN 15",Dublin 15,Dublin,"�162,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.436471,53.3993929,,Phibblestown Avenue,,Dublin 15,County Dublin,
206,13/01/2015,"100 MARLAY VIEW, BALLINTEER AVE, DUBLIN 16",Dublin 16,Dublin,"�280,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.265503799999999,53.2773599,,Grange Road,Rathfarnham,Dublin 16,County Dublin,D16 EE73
207,13/01/2015,"11 CARRIG RD POPPINTREE DUBLIN 11, DUBLIN 11, DUBLIN",Dublin 15,Dublin,"�98,184.85",Yes,No,Second-Hand Dwelling house /Apartment,,,,,,,,,
208,13/01/2015,"115 MILLTOWN HALL, MILLTOWN AVE, MOUNT ST ANNES DUBLIN 6",Dublin 6,Dublin,"�468,500.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2500035,53.3138087,,Milltown Avenue,,Dublin 6,County Dublin,
209,13/01/2015,"12 MOUNT BELLEW GREEN, LUCAN, DUBLIN",,Dublin,"�236,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.423295899999999,53.3508941,12,Mount Bellew Green,Ballyowen,,County Dublin,K78 TK82
210,13/01/2015,"136 Downpatrick Road, Crumlin",Dublin 12,Dublin,"�183,000.00",No,No,Second-Hand Dwelling house /Apartment,,-6.304547800000001,53.3262868,136,Downpatrick Road,,Dublin 12,County Dublin,D12 X386
211,13/01/2015,"14A WESTON GROVE, CHURCHTOWN, DUBLIN 14",Dublin 14,Dublin,"�511,013.00",No,No,Second-Hand Dwelling house /Apartment,,-6.2512827,53.2914714,14,Weston Grove,Churchtown Upper,Dublin 14,County Dublin,D14 H6C8
